tissue phenotype rcp_threshold concordance_pearson concordance_spearman n ld_median ld_1st_quartile ld_3rd_quartile
Muscle_Skeletal Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.219961580469903 0.241041561905595 65 0.0717968872299988 0.0274740461070701 0.313905323000103
Muscle_Skeletal Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.0788487710376107 0.143209267931969 29 0.203432304079199 0.0352458619830953 0.34365089312065
Muscle_Skeletal Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.151305977631617 0.27012791572611 20 0.158909959250447 0.0469390708041635 0.275734363079442
Muscle_Skeletal Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 -0.485492677392257 -0.352941176470588 6 0.293837621038808 0.0991336925476312 0.34365089312065
Nerve_Tibial Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.164245948681924 0.190626389765924 7421 0.0418518457322484 0.00927162580274166 0.171115408758675
Nerve_Tibial Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.450447837044263 0.47983813000286 253 0.0686324628472311 0.0155045708951319 0.221872018061889
Nerve_Tibial Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.50994824144583 0.535564853556485 49 0.0508368070778529 0.0155637110131849 0.321074354013806
Nerve_Tibial Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.448548894234897 0.460137054989136 33 0.0966259384057512 0.0262700807079334 0.330768322136417
Nerve_Tibial Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.638773732440168 0.496428571428571 15 0.150963170163899 0.0323802965723666 0.258994534765522
Nerve_Tibial Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 0.509098461363349 0.428571428571429 8 0.240865746150158 0.0455062880987992 0.398584681889014
Ovary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.115256557460746 0.153343746537907 1954 0.0445713049127087 0.0104692905176047 0.145101753988926
Ovary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.168998090438711 0.197871367786855 80 0.0661973758242762 0.0120381750210885 0.209957095359748
Ovary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.271596568915814 0.242647058823529 17 0.0557025130531386 0.00848781542713121 0.424772676201409
Ovary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 -0.230888775743436 -0.309090909090909 10 0.0532696600654958 0.00883264233083436 0.34709788182018
Ovary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 -0.235871924696008 -0.392857142857143 7 0.0508368070778529 0.00917746923453751 0.240237594627274
Ovary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 -0.83192349756848 -0.5 3 0.424772676201409 0.237804741639631 0.511921301705313
Pancreas Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.169625835886029 0.193123402856393 4155 0.046715700386998 0.00952578542339296 0.171734353020753
Pancreas Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.350806348255943 0.366380159169085 172 0.0745271339210123 0.0196186077116842 0.2386777707988
Pancreas Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.391737146297764 0.39953485094087 44 0.0695998828183295 0.0218609067415929 0.228622572425046
Pancreas Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.282480210781078 0.250061591525006 29 0.0788555391819342 0.0237430407745937 0.225593091916928
Pancreas Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.370493882137036 0.308823529411765 16 0.121621083427565 0.0334448688699102 0.229589329274446
Pancreas Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 -0.218610898869036 -0.642857142857143 7 0.0788555391819342 0.0370294855853468 0.22628676931517
Pituitary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.156521537311218 0.171870592563839 2991 0.0532048539002311 0.013096548977221 0.171962626985916
Pituitary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.370526891736453 0.401556116557431 91 0.104134403314458 0.0263253164517076 0.234550527751249
Pituitary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.448424150845091 0.414285714285714 21 0.0773168715635357 0.0145795525157509 0.178277334667563
Pituitary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.313374396391541 0.428571428571429 13 0.0773168715635357 0.0425190225527412 0.178277334667563
Pituitary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.276016088648417 0.428571428571428 7 0.150948065854167 0.0526401107382804 0.172450128983413
Pituitary Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 -1 -1 2 0.032351150079954 0.0231083215810046 0.0415939785789034
Prostate Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.144163095535546 0.146511251597633 2310 0.053998136914875 0.013987132015919 0.17474838608983
Prostate Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.405571188049809 0.399829048589651 97 0.0877623438467083 0.0259250111833919 0.276740796701871
Prostate Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.429518157341907 0.333333333333333 22 0.110836757814834 0.0402577608764423 0.329346325015336
Prostate Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.287539395320158 0.220264317180617 14 0.110836757814834 0.0423147956279478 0.355959385518166
Prostate Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.472170966153624 0.523809523809524 8 0.27308727874356 0.093409214484346 0.3841645140451
Prostate Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 0.555297167995364 0.8 4 0.079218412015515 0.0481657882041173 0.133874417844474
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.16505243658427 0.186953555280717 6454 0.0439839130054215 0.010372605600592 0.169091809824396
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.404983850386547 0.446611551622006 199 0.0934320366679527 0.0152361723601659 0.273173391296416
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.314805774888871 0.292199155727751 47 0.176904011391748 0.027077200743133 0.317617349267516
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.338786587523949 0.264406779661017 22 0.157344107361245 0.0588105608351177 0.355153117515805
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.314141786292724 0.2 9 0.181883759812432 0.0827318221069119 0.273883676730609
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 -0.459501690905639 0 4 0.208517556823415 0.149122021628787 0.316982107246436
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.165133395315284 0.187411101547516 6831 0.0446036154477125 0.0091145191530329 0.181467039889004
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.395141625640541 0.429034635946642 214 0.0944902521928495 0.0233599069067166 0.270909604162149
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.42319204668749 0.396830904464492 47 0.0600024630013418 0.0189505213275947 0.282741384043265
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.334031292941666 0.241409308394954 24 0.2200814966339 0.0454853047207717 0.413043447167462
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.299635894108017 0.17032967032967 13 0.235616117581345 0.0448445377979213 0.517195812558664
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 -0.276454881388497 -0.4 4 0.048267850386454 0.0351042017448043 0.0970316347037259
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.132556299116287 0.138921646957896 2170 0.0519997456165942 0.0125837364574567 0.161755719752556
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.243336726431195 0.303919115534673 109 0.0651166550389151 0.0178876150467666 0.205703423841586
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.0494993916781954 0.0142857142857143 15 0.0388170391563138 0.0144006846634004 0.153311422896533
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 -0.198797655615827 -0.0833333333333333 9 0.0172622329094337 0.0106470799789634 0.163945033646592
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 -0.828592494153848 -1 5 0.0115391364173671 0.0106470799789634 0.0172622329094337
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 -1 -1 2 0.0079237928452688 0.00611612105921965 0.00973146463131795
Spleen Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.155571499025157 0.180948879889547 4137 0.045259432808323 0.0102069270741407 0.173690775929111
Spleen Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.309904937700275 0.346334780114551 245 0.0559732457278571 0.0100816900185527 0.239367048592602
Spleen Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.175766361199252 0.200480307396734 50 0.033860122248192 0.0129804878853914 0.222842738455443
Spleen Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.434865218705216 0.485036702428007 22 0.0602216289749031 0.0135612600029856 0.219418173633822
Spleen Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.496302510198911 0.541176470588235 16 0.103044368481448 0.0144220818269702 0.206362889793368
Spleen Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 0.286371866616086 0.6 4 0.0165295649444423 0.0122867674872321 0.0203006776466042
Stomach Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.124503599161161 0.153948064661774 3419 0.048911423225943 0.0112565617046202 0.168991414423734
Stomach Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.180896341823911 0.229558856136336 157 0.0642593986733489 0.0151597396358393 0.203797912101583
Stomach Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.310113535473133 0.27027027027027 31 0.04754063624068 0.013103461318787 0.159912220006436
Stomach Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.286781171670187 0.239766081871345 21 0.0334167026158247 0.0120664250126605 0.0916729427424648
Stomach Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.733742856842451 0.727272727272727 12 0.0896628036090708 0.0072450792429886 0.176556560542672
Stomach Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 0.917985427574768 0.785714285714285 7 0.170005307822249 0.0916179174032239 0.204004091134236
Testis Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.205950129209165 0.219280640678051 5603 0.0478563183130491 0.0111078039372269 0.164521488741616
Testis Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.567633253809997 0.592954070758283 112 0.0902113573014645 0.0204611097882694 0.281453238996734
Testis Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.574177388991207 0.602442748091603 27 0.0505634214355123 0.0220704299660507 0.159794412570019
Testis Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.51407281852018 0.471428571428571 15 0.0634193108214715 0.0156991572746009 0.21194341305436
Testis Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.463739441962495 0.406060606060606 10 0.0546503744280168 0.0156136170545858 0.214527539293425
Testis Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 NA NA 1 0.0770372876240803 0.0770372876240803 0.0770372876240803
Thyroid Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.155655806111722 0.189573860245426 7048 0.0426756660067824 0.00968398388014716 0.164590389330179
Thyroid Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.466864385246076 0.501973623865691 249 0.0598249517303089 0.0162313722622955 0.227452431923238
Thyroid Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.43114499912835 0.460502089604582 59 0.101613678398296 0.0262399389612632 0.203421466276365
Thyroid Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.377345339564148 0.415086728519564 31 0.0521057415601327 0.0177758845476549 0.212561419502163
Thyroid Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.255736028594474 0.217647058823529 16 0.0396742006026714 0.00815835171333118 0.183307965643629
Thyroid Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 -0.0285125070936052 -0.314285714285714 6 0.0227217643125327 0.00977865282315332 0.0469728225516131
Uterus Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.119995511711518 0.128831130024592 1034 0.0531320769841661 0.0181549183946412 0.154445369632281
Uterus Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.33020871304544 0.332722273143905 32 0.0461226252524277 0.017981802214031 0.11832356988756
Uterus Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.172872891569934 0.163636363636364 10 0.0471434000783118 0.013997602155564 0.105938433453521
Uterus Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 -0.157932895001898 -0.3 5 0.108133680651874 0.00581256428984191 0.148893237594619
Uterus Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 -0.116075827055947 -0.4 4 0.0773529009422305 0.00439292916474911 0.170474747915991
Uterus Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 NA NA 1 0.148893237594619 0.148893237594619 0.148893237594619
Vagina Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.250509140602687 0.264558699053886 793 0.0696787038158236 0.0128356926392168 0.191829784134322
Vagina Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.380089000577442 0.224675324675325 21 0.076299393759482 0.0163769459157194 0.109337830174504
Vagina Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.663822868063134 0.6 5 0.12205035343811 0.0238820896989869 0.128106705260414
Vagina Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.000630275007720741 -0.5 3 0.128106705260414 0.125078529349262 0.36224544792798
Vagina Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 NA NA 1 0.128106705260414 0.128106705260414 0.128106705260414
Whole_Blood Astle_et_al_2016_Sum_basophil_neutrophil_counts 0 0.175205105703556 0.192121433033731 6125 0.0454768438522008 0.0103719922008707 0.160701255767293
Whole_Blood Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.01 0.345786460363482 0.38001881678927 586 0.0626096817616965 0.0150772286391461 0.207903923493423
Whole_Blood Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.05 0.343419094981391 0.362864584722333 150 0.0518677584691897 0.0181172805693542 0.211005991045813
Whole_Blood Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.1 0.329973658293541 0.357815346374517 89 0.0503636567713291 0.0200279429257029 0.211499701893904
Whole_Blood Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.2 0.313440272066333 0.319462924882061 53 0.0503636567713291 0.0170714918868859 0.159571543675071
Whole_Blood Astle_et_al_2016_Sum_basophil_neutrophil_counts 0.5 0.635964206096376 0.524675324675325 21 0.108783240951851 0.00783581619455253 0.357439799480516
Adipose_Subcutaneous Astle_et_al_2016_Sum_eosinophil_basophil_counts 0 0.193434432505094 0.200673347178283 6494 0.0477881509670807 0.0104334864759844 0.174847433152824
Adipose_Subcutaneous Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.01 0.498218354867198 0.510805511021404 211 0.103086118712836 0.0126869302191906 0.297286407391648
Adipose_Subcutaneous Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.05 0.656545903757132 0.662285299572615 53 0.108788982055039 0.0124600609476864 0.286266035871013
Adipose_Subcutaneous Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.1 0.680085866257364 0.667390940999499 33 0.0911597170812123 0.0100077555346094 0.278260975001457
Adipose_Subcutaneous Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.2 0.727957287752159 0.699021820917983 20 0.154548842566488 0.0159413368205462 0.27157079561796
Adipose_Subcutaneous Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.5 0.730298359622918 0.690476190476191 8 0.081381839783054 0.0158732862137451 0.229796561106792
Adipose_Visceral_Omentum Astle_et_al_2016_Sum_eosinophil_basophil_counts 0 0.129647976257698 0.156368816924916 4964 0.0464370492664473 0.0097262500326983 0.167364015627511
Adipose_Visceral_Omentum Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.01 0.371273387925079 0.375473168766945 169 0.0867739272468107 0.0201824472763224 0.196178682959115
Adipose_Visceral_Omentum Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.05 0.381071464310966 0.344208451937815 38 0.100853251196484 0.0237986343727969 0.193310542035088
Adipose_Visceral_Omentum Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.1 0.41940895716299 0.440158259149357 23 0.0912975684869946 0.0144867946301285 0.165974682205037
Adipose_Visceral_Omentum Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.2 0.312584577913387 0.284436493738819 15 0.0610233445786953 0.0183217781126152 0.149722856396429
Adipose_Visceral_Omentum Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.5 0.222554282861598 0.5 3 0.0375570596349775 0.0306426314134533 0.064427314060986
Adrenal_Gland Astle_et_al_2016_Sum_eosinophil_basophil_counts 0 0.130774194187218 0.147816554492876 2616 0.0480149635580628 0.0113536491906101 0.150706659922942
Adrenal_Gland Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.01 0.383102346334371 0.391536432218948 73 0.0773251139465377 0.0268809380914563 0.215669214361863
Adrenal_Gland Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.05 0.123441610192837 0.0447227191413238 15 0.0880988943169544 0.0629319325260329 0.11333378364315
Adrenal_Gland Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.1 0.752730966099847 0.595238095238095 8 0.0679528638833612 0.0544742158870848 0.110848131792564
Adrenal_Gland Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.2 0.667011862482897 0.4 5 0.0686387129313063 0.0421063128983902 0.107973201378095
Adrenal_Gland Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.5 -1 -1 2 0.0750397571382426 0.0585730350183164 0.0915064792581688
Artery_Aorta Astle_et_al_2016_Sum_eosinophil_basophil_counts 0 0.158322077969705 0.188257717951831 5258 0.0385850575460938 0.00843136418825651 0.150958693310529
Artery_Aorta Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.01 0.362524533266323 0.379733931208121 149 0.0608019099172845 0.0156256362828006 0.184117273850695
Artery_Aorta Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.05 0.391998198747445 0.414929214929215 36 0.0284637038253573 0.0103558195536469 0.146322300221612
Artery_Aorta Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.1 0.53960877853193 0.531168831168831 21 0.0838494607021531 0.0113171885951431 0.197275936166941
Artery_Aorta Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.2 0.393210483898427 0.272727272727273 10 0.0649334140650584 0.0164196749544935 0.120191859456851
Artery_Aorta Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.5 0.883800417571903 1 3 0.0912975684869946 0.0622762041916262 0.238392092085739
Artery_Coronary Astle_et_al_2016_Sum_eosinophil_basophil_counts 0 0.174902316845669 0.185556802483624 1799 0.0512347006877646 0.0136007045164784 0.167741512846088
Artery_Coronary Astle_et_al_2016_Sum_eosinophil_basophil_counts 0.01 0.501659034402424 0.466126737441173 38 0.0474782602029069 0.0145264193091953 0.185822991199476
