tissue	phenotype	delta_0	ldscore_slope	var_err	var_beta_gene	var_beta_gene_null
Brain_Caudate_basal_ganglia	UKB_20022_Birth_weight	0.00340207200171039	2.48482120617353e-07	8.66161349711885e-06	2.66047427762393e-06	1.67549587952989e-07
Brain_Caudate_basal_ganglia	UKB_20127_Neuroticism_score	0.00304277099392328	2.4192513411822e-06	8.41506024861513e-06	6.0548543601865e-06	5.0818160147786e-07
Brain_Caudate_basal_ganglia	UKB_21001_Body_mass_index_BMI	0.00414765775153403	2.0697455280758e-06	1.54464669904563e-05	6.01044985019164e-06	5.19654752022545e-19
Brain_Caudate_basal_ganglia	UKB_23099_Body_fat_percentage	0.00400139769206728	2.21585308555039e-06	1.46798901185943e-05	3.52499427920153e-06	1.19800584087321e-18
Brain_Caudate_basal_ganglia	UKB_3526_Mothers_age_at_death	0.00287680128922195	1.14064736476279e-07	5.7658451419641e-06	2.56465688683762e-06	6.73402977018885e-20
Brain_Caudate_basal_ganglia	UKB_50_Standing_height	0.00511543510307261	5.82915856825686e-06	3.7856357523938e-05	2.52579818115523e-05	1.15619177191614e-18
Brain_Caudate_basal_ganglia	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00284745647165329	4.52053416869013e-08	6.13100810291049e-06	2.20255138456558e-06	1.36037628256743e-18
Brain_Caudate_basal_ganglia	UKB_20002_1111_self_reported_asthma	0.00289824586247116	3.30593917895675e-06	1.02067783379456e-05	1.08124001060643e-05	1.08841400515815e-06
Brain_Caudate_basal_ganglia	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00274203465000422	-5.41259340627648e-09	5.23672966330157e-06	2.00547876589987e-06	0
Brain_Caudate_basal_ganglia	UKB_20002_1222_self_reported_type_1_diabetes	0.00251551139564203	1.15599631242791e-06	5.69257499590108e-06	5.22627497875891e-06	5.17798432022718e-07
Brain_Caudate_basal_ganglia	UKB_20002_1223_self_reported_type_2_diabetes	0.00275930131929214	-1.99813092562216e-07	5.39496437270251e-06	1.87889926262099e-06	4.48498669125162e-07
Brain_Caudate_basal_ganglia	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00235926636573783	3.83174653678849e-06	9.87193628501571e-06	1.27714549158255e-05	0
Brain_Caudate_basal_ganglia	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00281831589217967	3.75578691325171e-06	1.17533198976941e-05	8.4816680153828e-06	1.85041702906602e-06
Brain_Caudate_basal_ganglia	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.00271741270685194	-7.09206346025432e-07	5.01213502013774e-06	1.58738359889387e-06	4.37470705900056e-07
Brain_Caudate_basal_ganglia	UKB_20002_1261_self_reported_multiple_sclerosis	0.0025939509852338	1.32739650165422e-06	6.59233018209894e-06	6.86089631031526e-06	1.02249404117131e-06
Brain_Caudate_basal_ganglia	UKB_20002_1262_self_reported_parkinsons_disease	0.00273675006718278	-8.94155333104914e-08	5.20506735616199e-06	2.50078117227718e-06	2.74401193462738e-07
Brain_Caudate_basal_ganglia	UKB_20002_1265_self_reported_migraine	0.00282244436508071	-2.34548845270398e-08	5.59180730337528e-06	2.56976854829628e-06	2.79336017152361e-07
Brain_Caudate_basal_ganglia	UKB_20002_1289_self_reported_schizophrenia	0.00271320537566383	-4.02959540654479e-07	4.98242866060532e-06	1.44372097624459e-06	1.20839735179598e-08
Brain_Caudate_basal_ganglia	UKB_20002_1309_self_reported_osteoporosis	0.0028268475012615	4.34190825611021e-09	5.51597099250102e-06	3.06199902985215e-06	2.77768763502935e-07
Brain_Caudate_basal_ganglia	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00248307188135057	1.76562253720071e-06	8.0335552540084e-06	1.25326594491181e-05	0
Brain_Caudate_basal_ganglia	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00281995087882588	-5.33235024845478e-08	6.21675940209853e-06	1.90775414887846e-06	6.48160022034414e-23
Brain_Caudate_basal_ganglia	UKB_20002_1453_self_reported_psoriasis	0.00243743221883129	4.11323856130318e-06	1.85291966923537e-05	9.70120819709832e-06	0
Brain_Caudate_basal_ganglia	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.0026738807239872	-3.61826636387392e-07	5.19872264644353e-06	1.40447230493137e-06	8.17103525631274e-07
Brain_Caudate_basal_ganglia	UKB_20002_1462_self_reported_crohns_disease	0.00272743802270613	-1.837820099185e-07	5.3078817769745e-06	3.06464508592135e-06	2.31006558697551e-17
Brain_Caudate_basal_ganglia	UKB_20002_1463_self_reported_ulcerative_colitis	0.00267939706012703	8.16374002490438e-07	5.70042682475953e-06	3.17817028106289e-06	3.99024186006841e-07
Brain_Caudate_basal_ganglia	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.00261676827487503	1.22004838912973e-06	6.80679321041977e-06	5.53773369473548e-06	1.68987418889673e-07
Brain_Caudate_basal_ganglia	UKB_20002_1466_self_reported_gout	0.00281894898813268	5.5218596838183e-07	5.78349263675994e-06	2.13361385056365e-06	0
Brain_Caudate_basal_ganglia	UKB_20002_1473_self_reported_high_cholesterol	0.00310172333229828	5.5638871649023e-07	8.51538955479606e-06	2.29105474300729e-06	3.54319259578013e-17
Brain_Caudate_basal_ganglia	UKB_20002_1616_self_reported_insomnia	0.00272340217113061	-7.40417544562753e-07	4.94908548703296e-06	1.2326311535464e-06	3.98414375081588e-07
Brain_Caudate_basal_ganglia	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.00274015963079816	3.70674212988205e-07	5.69353356415988e-06	4.01728258378679e-06	2.74368074574315e-07
Brain_Caudate_basal_ganglia	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00267098725545872	1.11474668508653e-06	5.73192091599138e-06	6.19811331891902e-06	3.43783279231103e-07
Brain_Caudate_basal_ganglia	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.00281636248337518	2.49845369285851e-06	8.43315544346534e-06	1.07119948586406e-05	4.68218485736311e-07
Brain_Caudate_basal_ganglia	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.00281513019976684	1.87801633142368e-07	5.68580036086129e-06	2.86305276302864e-06	0
Brain_Caudate_basal_ganglia	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.00283963593247393	1.35341146857383e-07	6.07511252926669e-06	2.23435080695768e-06	0
Brain_Caudate_basal_ganglia	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.0027138600587255	1.06810722548846e-07	5.16867060199954e-06	3.01607370111485e-06	3.34971090700283e-19
Brain_Caudate_basal_ganglia	UKB_6152_8_diagnosed_by_doctor_Asthma	0.00288280745638082	3.38406358130644e-06	1.00420819087796e-05	1.03632710366885e-05	0
Brain_Caudate_basal_ganglia	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.00321716428736003	1.33104557991128e-06	1.03810453399729e-05	7.50063190293317e-06	4.71031957310318e-19
Brain_Caudate_basal_ganglia	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.00267436542698133	-4.14636761191247e-07	4.9713206772107e-06	1.35907253146744e-06	7.15738343861621e-18
Brain_Caudate_basal_ganglia	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.00270272551732561	-2.71622929483393e-07	5.02477171557312e-06	2.56132092536714e-06	1.76589496154835e-18
Brain_Caudate_basal_ganglia	UKB_20002_1065_self_reported_hypertension	0.00352837092199594	1.75590139977461e-06	1.06499729757401e-05	5.47676312322047e-06	1.23973255675109e-06
Brain_Caudate_basal_ganglia	MAGIC_FastingGlucose	0.00703595166741539	9.07054803028158e-08	3.46493533263997e-05	7.42843833009516e-06	1.68680350633862e-20
Brain_Caudate_basal_ganglia	MAGIC_ln_FastingInsulin	0.00763237766454936	-3.27426871168506e-08	3.94690769140292e-05	1.28030603478521e-05	2.31581376380531e-06
Brain_Caudate_basal_ganglia	SSGAC_Depressive_Symptoms	0.00374539183450478	1.13694532758748e-07	1.04112489223259e-05	3.59622215449886e-06	2.37530178071896e-22
Brain_Caudate_basal_ganglia	MAGNETIC_CH2.DB.ratio	0.0103777384181408	-1.8793313181394e-06	8.09904804759147e-05	9.01719433785191e-06	2.52300939960182e-06
Brain_Caudate_basal_ganglia	MAGNETIC_HDL.C	0.0118441640512893	-1.86039121244381e-06	0.000103270963296816	1.96016742634345e-05	3.85541584363936e-20
Brain_Caudate_basal_ganglia	MAGNETIC_IDL.TG	0.0111432614226227	-6.20062971786442e-07	8.95800267433339e-05	1.99428270620131e-05	1.44665405939887e-18
Brain_Caudate_basal_ganglia	MAGNETIC_LDL.C	0.014132253572074	-1.31547760904199e-06	0.000145003907533013	3.26641212260228e-05	1.19393390087139e-06
Brain_Caudate_basal_ganglia	CARDIoGRAM_C4D_CAD_ADDITIVE	0.00385697378137504	4.75642992931298e-07	1.16954556047625e-05	2.92935315558196e-06	0
Brain_Caudate_basal_ganglia	SSGAC_Education_Years_Pooled	0.00339624071036246	1.38452794637654e-06	9.89299462702215e-06	2.82380889246312e-06	1.91199769383207e-22
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Eosinophil_counts	0.00400275605991537	7.97662321683189e-06	2.87458934620961e-05	1.75641528912974e-05	3.13729122413356e-19
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Granulocyte_count	0.00406441415080458	7.09093463501938e-06	2.56636050534861e-05	1.99369443417105e-05	3.31080936266264e-06
Brain_Caudate_basal_ganglia	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.0042899468094496	6.51560228155651e-06	3.00393969166689e-05	1.04403676744359e-05	1.18512149575694e-05
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Lymphocyte_counts	0.00401443199704468	8.78193047282622e-06	3.25153534222645e-05	2.83250344816411e-05	2.46473819295974e-19
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Monocyte_count	0.00413090705005747	7.45376672888495e-06	2.88529382150219e-05	1.73161933794869e-05	1.24873902769559e-18
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Myeloid_white_cell_count	0.00403372007950476	7.44357732613188e-06	2.64125846029285e-05	1.92265511762405e-05	1.17027867863501e-18
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Neutrophil_count	0.00408158030547608	6.88622086198283e-06	2.48764753409225e-05	1.76257957155644e-05	2.74820260977357e-19
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.00492882421899795	3.86393682218314e-06	3.07180228846807e-05	1.58205883094146e-05	3.48385821067808e-06
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Red_blood_cell_count	0.00440655759269799	6.14962034815161e-06	2.70060343628031e-05	1.63679429795553e-05	2.41431001316359e-06
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Reticulocyte_count	0.00421299280284191	7.40904428046567e-06	3.14862840495697e-05	1.34884119131248e-05	1.42738255012351e-06
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.00407484394988538	6.9423308280222e-06	2.5015296298686e-05	1.7888896085244e-05	1.05608356481343e-08
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.0039804609922549	7.90281371948118e-06	2.8246731534688e-05	1.85079334078765e-05	3.06258366528862e-08
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.00407385917389929	7.01720559280627e-06	2.55244684227228e-05	1.95261860333898e-05	3.66072701426484e-06
Brain_Caudate_basal_ganglia	Astle_et_al_2016_White_blood_cell_count	0.00393146177004697	9.25113504245455e-06	3.19775356309371e-05	3.04346821639221e-05	4.79366375812282e-06
Brain_Caudate_basal_ganglia	ENIGMA_Intracraneal_Volume	0.0086161600526296	1.87666298094359e-06	5.46425175566006e-05	2.98148637828405e-05	4.05885350308565e-20
Brain_Caudate_basal_ganglia	GIANT_HEIGHT	0.00487021496228849	2.99219400425917e-06	2.62525083636492e-05	1.04399133093354e-05	2.94181512039686e-20
Brain_Caudate_basal_ganglia	Jones_et_al_2016_Chronotype	0.0048234904099061	2.96149353994932e-07	1.70583675701146e-05	6.14503192379761e-06	1.08456720184879e-06
Brain_Caudate_basal_ganglia	Jones_et_al_2016_SleepDuration	0.00451455980057387	7.18192386364589e-07	1.49502434971214e-05	6.67726801475876e-06	1.17268944716236e-06
Brain_Caudate_basal_ganglia	pgc.scz2	0.00484454330122948	4.3280108610444e-06	2.35904565976616e-05	1.01312234668758e-05	1.90922784805819e-20
Brain_Caudate_basal_ganglia	RA_OKADA_TRANS_ETHNIC	0.00480848724538418	1.04428655613538e-05	7.69651423076915e-05	5.51493049233204e-05	9.94028662163942e-19
Brain_Caudate_basal_ganglia	CNCR_Insomnia_all	0.00491569599443324	-7.06967658744571e-07	1.58026161394445e-05	6.67500587678058e-06	6.34260448327776e-07
Brain_Caudate_basal_ganglia	EAGLE_Eczema	0.00473928961239059	-8.26837155122348e-08	1.63170164953382e-05	5.68914705363442e-06	3.35687871107083e-06
Brain_Caudate_basal_ganglia	IBD.EUR.Crohns_Disease	0.0117648703273939	3.31167460730357e-06	0.000117374598060906	5.10865407092672e-05	1.41931355871549e-06
Brain_Caudate_basal_ganglia	IBD.EUR.Inflammatory_Bowel_Disease	0.00939458999780523	2.8803508033407e-06	7.39752486847654e-05	6.45927882341814e-05	3.36039779303657e-18
Brain_Caudate_basal_ganglia	IBD.EUR.Ulcerative_Colitis	0.0100674640962633	3.3007810609249e-06	8.43392438593416e-05	8.28673318889579e-05	8.79706483895101e-18
Brain_Caudate_basal_ganglia	IGAP_Alzheimer	0.00690188664100824	6.57321849566354e-07	3.62356851600666e-05	2.04378152075717e-05	2.23248822721182e-06
Brain_Caudate_basal_ganglia	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00918361632192471	1.79530472884268e-05	0.000155782192437766	0.000205471955200277	5.84115281436322e-19
Brain_Caudate_basal_ganglia	PGC_ADHD_EUR_2017	0.00729190399326045	4.84769747431042e-07	3.71870410589135e-05	1.18532418077846e-05	7.04681577206828e-19
Brain_Caudate_basal_ganglia	BCAC_ER_negative_BreastCancer_EUR	0.00491080941220374	9.24128060314764e-07	1.86750569924918e-05	1.02907323731686e-05	1.01961401535808e-06
Brain_Caudate_basal_ganglia	BCAC_ER_positive_BreastCancer_EUR	0.00469601903574589	-3.29732747082806e-07	1.51346742735409e-05	3.21193412392662e-06	1.10383419676969e-06
Brain_Caudate_basal_ganglia	BCAC_Overall_BreastCancer_EUR	0.00500050672816992	1.20556288265341e-06	1.97616742964731e-05	9.7118996106986e-06	0
Brain_Caudate_basal_ganglia	EGG_BW3_EUR	0.00482005074841744	2.39279976943367e-07	1.66206175934928e-05	7.72110737756562e-06	5.58208115861774e-19
Brain_Caudate_basal_ganglia	GEFOS_Forearm	0.00737357077134134	-1.65152019946708e-06	3.54635099544989e-05	1.48211014374532e-05	0
Brain_Cerebellar_Hemisphere	UKB_1160_Sleep_duration	0.00300773673247661	1.87913045253583e-06	7.47824892289302e-06	3.55055055400566e-06	3.27178534853833e-19
Brain_Cerebellar_Hemisphere	UKB_1180_Morning_or_evening_person_chronotype	0.00327848691665308	1.20451282712345e-06	8.38975109511304e-06	3.23704957498019e-06	1.43683067649729e-19
Brain_Cerebellar_Hemisphere	UKB_1200_Sleeplessness_or_insomnia	0.00314077512257471	5.21000556129265e-07	7.01927948210584e-06	2.80670918974983e-06	1.4576274807208e-08
Brain_Cerebellar_Hemisphere	UKB_1807_Fathers_age_at_death	0.00288084736273323	3.39853109481973e-07	5.76729360188166e-06	3.10608075147701e-06	9.97465143415219e-20
Brain_Cerebellar_Hemisphere	UKB_20016_Fluid_intelligence_score	0.00307472669417999	2.0642746744298e-06	7.79038711442977e-06	3.81915442722376e-06	2.42300633983348e-07
Brain_Cerebellar_Hemisphere	UKB_20022_Birth_weight	0.00339464471482423	3.65433763083576e-07	8.6953301518148e-06	2.5927786732149e-06	9.70005445723811e-08
Brain_Cerebellar_Hemisphere	UKB_20127_Neuroticism_score	0.00289821945347974	3.19668107166392e-06	8.09481973798207e-06	4.26309851885732e-06	1.83145485478114e-07
Brain_Cerebellar_Hemisphere	UKB_21001_Body_mass_index_BMI	0.0041322177767946	2.08560471497088e-06	1.54752253967127e-05	5.04129839003293e-06	1.33392054638684e-20
Brain_Cerebellar_Hemisphere	UKB_23099_Body_fat_percentage	0.00395214255578727	2.38190255396021e-06	1.42113408741095e-05	4.88518228022353e-06	4.40639248807297e-07
Brain_Cerebellar_Hemisphere	UKB_3526_Mothers_age_at_death	0.00282026800169098	8.28122082900938e-08	5.5807242693335e-06	3.01622296570324e-06	3.57057053772545e-07
Brain_Cerebellar_Hemisphere	UKB_50_Standing_height	0.00492979287484943	6.55545105845319e-06	3.63385706955599e-05	1.81133897860247e-05	6.07988403243474e-06
Brain_Cerebellar_Hemisphere	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00280477780191346	1.76342357924807e-07	5.69027883444849e-06	2.87946281524945e-06	7.82937167491212e-21
Brain_Cerebellar_Hemisphere	UKB_20002_1111_self_reported_asthma	0.00289334573021082	2.94745084894847e-06	9.31306232040355e-06	8.66837303697742e-06	1.63419216675394e-07
Brain_Cerebellar_Hemisphere	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00276204074996759	3.23636218984285e-08	5.41210781772949e-06	2.30241497625397e-06	4.85156022178146e-07
Brain_Cerebellar_Hemisphere	UKB_20002_1222_self_reported_type_1_diabetes	0.00257187820386073	9.2433855158079e-07	5.57387126089319e-06	4.82696107263141e-06	3.99019326134439e-19
Brain_Cerebellar_Hemisphere	UKB_20002_1223_self_reported_type_2_diabetes	0.00279978206300231	-3.49958454663495e-07	5.25720121438243e-06	2.4344981409913e-06	1.36340428146077e-23
Brain_Cerebellar_Hemisphere	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00235560946881032	3.73691342424748e-06	8.87272014331429e-06	1.47156522609269e-05	2.30848110042031e-06
Brain_Cerebellar_Hemisphere	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00279434995563125	3.97815522643489e-06	1.19510850227582e-05	9.72892276002322e-06	3.67022406222142e-07
Brain_Cerebellar_Hemisphere	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.00272859286602636	-6.23959776197471e-07	4.90137051723217e-06	2.60402343110331e-06	0
Brain_Cerebellar_Hemisphere	UKB_20002_1261_self_reported_multiple_sclerosis	0.00252957326225431	1.69540762521816e-06	6.59671676376089e-06	5.87130717136741e-06	3.83934129322905e-07
Brain_Cerebellar_Hemisphere	UKB_20002_1262_self_reported_parkinsons_disease	0.00273794721235804	-1.2032086565499e-07	5.42638899610577e-06	2.1435676183055e-06	1.91400466062704e-08
Brain_Cerebellar_Hemisphere	UKB_20002_1265_self_reported_migraine	0.00281170327542674	5.86275148560793e-08	5.48453856971679e-06	2.64925178926767e-06	2.40745130475645e-19
Brain_Cerebellar_Hemisphere	UKB_20002_1289_self_reported_schizophrenia	0.00274731656539223	-5.58265589887782e-07	4.97049474564301e-06	2.30971998033321e-06	6.85338647852695e-08
Brain_Cerebellar_Hemisphere	UKB_20002_1309_self_reported_osteoporosis	0.00279763138111857	2.96434808510798e-07	5.72743017825566e-06	2.37249732737711e-06	9.37548505192205e-21
Brain_Cerebellar_Hemisphere	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00250441731957872	1.92755135648674e-06	9.63088224525049e-06	1.2771375198787e-05	0
Brain_Cerebellar_Hemisphere	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00285138189621549	5.77493465844225e-08	6.38221707763339e-06	2.67242233334386e-06	9.41920984650501e-07
Brain_Cerebellar_Hemisphere	UKB_20002_1453_self_reported_psoriasis	0.00235011839673219	5.01111980673119e-06	2.70517018607797e-05	3.45573193487464e-05	4.87079481194759e-06
Brain_Cerebellar_Hemisphere	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.00268102692292804	-3.15206184041214e-07	5.05911249130419e-06	1.88842976004888e-06	8.71450561965863e-08
Brain_Cerebellar_Hemisphere	UKB_20002_1462_self_reported_crohns_disease	0.00273353123156856	-2.54887220509373e-07	5.16721707399023e-06	3.29565415344017e-06	0
Brain_Cerebellar_Hemisphere	UKB_20002_1463_self_reported_ulcerative_colitis	0.00268935683014414	7.16499111675151e-07	5.46755559332496e-06	3.13275572562791e-06	1.77708061182163e-07
Brain_Cerebellar_Hemisphere	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.00265769479828134	1.21665922016131e-06	7.00616140861311e-06	3.96853704076401e-06	5.29108666825516e-07
Brain_Cerebellar_Hemisphere	UKB_20002_1466_self_reported_gout	0.00283658822025629	7.53917106121269e-07	6.48616487638554e-06	1.19667782282978e-06	9.73223361362971e-23
Brain_Cerebellar_Hemisphere	UKB_20002_1473_self_reported_high_cholesterol	0.00303704444664727	8.37312994932947e-07	8.27622622556737e-06	2.445561402367e-06	7.73772971870794e-22
Brain_Cerebellar_Hemisphere	UKB_20002_1616_self_reported_insomnia	0.00272407395318378	-6.96408336653459e-07	4.86938404291327e-06	1.69786325956321e-06	6.62478174467844e-07
Brain_Cerebellar_Hemisphere	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.00274015463029325	5.07660400803374e-07	5.58601554115243e-06	3.72641285327523e-06	2.58954659012595e-19
Brain_Cerebellar_Hemisphere	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00266298838852392	1.53414994065535e-06	6.17010779094247e-06	4.99852461656546e-06	0
